"ID","Date","Diverters","Adjusted Trap","CFS","RPM","Operation","Sill Depth","Temp(°c)","L3AO Diversion","Upstream Release Location","Notes"
1409,"2018-05-14 00:00:00","N","Y",544,5.5,1,160,8,"Y","Brush Pile","3 BLT"
1410,"2018-05-15 00:00:00","N","N",502,6.6,1,158,8,"Y","Brush Pile","2 BLT"
1411,"2018-05-16 00:00:00","N","N",494,6.2,1,156,9.5,"Y","Brush Pile","2 BLT"
1412,"2018-05-17 00:00:00","N","Y",544,7.2,1,163,9,"Y","Side Channel","Raised cone from 0830-1030 for maintenance then adjusted trap 2 ft away from RR bank on 5/16/18"
1413,"2018-05-18 00:00:00","N","Y",678,7.2,1,172,9,"Y","Side Channel","Adjusted trap 2 ft closer to RR bank at 2230 on 5/17/18"
1414,"2018-05-19 00:00:00",,,821,,0,,,"Y",,
1415,"2018-05-20 00:00:00",,,866,,0,,,"Y",,
1416,"2018-05-21 00:00:00",,,937,,0,,,"Y",,
1417,"2018-05-22 00:00:00",,,969,,0,,,"Y",,
1418,"2018-05-23 00:00:00",,,1010,,0,,,"Y",,
1419,"2018-05-24 00:00:00",,,1070,,0,,,"Y",,
1420,"2018-05-25 00:00:00",,,1300,,0,,,"Y",,
1421,"2018-05-26 00:00:00",,,1420,,0,,,"Y",,
1422,"2018-05-27 00:00:00",,,1510,,0,,,"Y",,
1423,"2018-05-28 00:00:00",,,1590,,0,,,"Y",,
1424,"2018-05-29 00:00:00",,,1600,,0,,,"Y",,
1425,"2018-05-30 00:00:00",,,1800,,0,,,"Y",,
1426,"2018-05-31 00:00:00",,,1680,,0,,,"Y",,
1427,"2018-06-01 00:00:00",,,1370,,0,,,"Y",,
1428,"2018-06-02 00:00:00",,,1480,,0,,,"Y",,
1429,"2018-06-03 00:00:00",,,1180,,0,,,"Y",,
1430,"2018-06-04 00:00:00",,,1300,,0,,,"Y",,
1431,"2018-06-05 00:00:00",,,1360,,0,,,"Y",,
1432,"2018-06-06 00:00:00",,,1320,,0,,,"Y",,
1433,"2018-06-07 00:00:00",,,1230,,0,,,"Y",,
1434,"2018-06-08 00:00:00",,,1050,,0,,,"Y",,
1435,"2018-06-09 00:00:00",,,1150,,0,,,"Y",,
1436,"2018-06-10 00:00:00",,,1100,,0,,,"Y",,
1437,"2018-06-11 00:00:00",,,918,,0,,,"Y",,
1438,"2018-06-12 00:00:00",,,825,,0,,,"Y",,
1439,"2018-06-13 00:00:00",,,715,,0,,,"Y",,
1440,"2018-06-14 00:00:00",,,638,,0,,,"Y",,
1441,"2018-06-15 00:00:00",,,603,,0,,,"Y",,
1442,"2018-06-16 00:00:00","N","N",659,9.800000000000001,0,,10,"Y",,"sill gage out"
1443,"2018-06-17 00:00:00",,,775,,0,,,"Y",,
1444,"2018-06-18 00:00:00",,,1100,,0,,,"Y",,
1445,"2018-06-19 00:00:00",,,1130,,0,,,"Y",,
1446,"2018-06-20 00:00:00",,,1050,,0,,,"Y",,
1447,"2018-06-21 00:00:00",,,970,,0,,,"Y",,
1448,"2018-06-22 00:00:00",,,1050,,0,,,"Y",,
1449,"2018-06-23 00:00:00",,,1020,,0,,,"Y",,
1450,"2018-06-24 00:00:00",,,945,,0,,,"Y",,
1451,"2018-06-25 00:00:00",,,879,,0,,,"Y",,
1452,"2018-06-26 00:00:00",,,830,,0,,,"Y",,
1453,"2018-06-27 00:00:00",,,762,,0,,,"Y",,
1454,"2018-06-28 00:00:00",,,705,,0,,,"Y",,
1455,"2018-06-29 00:00:00",,,701,,0,,,"Y",,
1456,"2018-06-30 00:00:00",,,664,,0,,,"Y",,
1457,"2018-07-01 00:00:00",,,632,,0,,,"Y",,
1458,"2018-07-02 00:00:00",,,557,,0,,,"Y",,
1459,"2018-07-03 00:00:00","N","N",506,7.4,1,135,11,"Y","Brush Pile","Began running trap on 7/2/18 at 13:30.  Trap 2 ft off of RR bank."
1460,"2018-07-04 00:00:00","N","N",493,7.2,1,133,9.5,"Y","Brush Pile",
1461,"2018-07-05 00:00:00","N","N",456,7,1,130,13,"Y","Brush Pile",
1462,"2018-07-06 00:00:00","N","N",397,7,1,125,13,"Y","Brush Pile",
1463,"2018-07-07 00:00:00","N","N",385,6.07,1,122,13,"Y","Brush Pile",
1464,"2018-07-08 00:00:00",,,321,,0,,,"Y","N/A",
1465,"2018-07-09 00:00:00","N","N",303,5.58,1,115,13,"Y","Brush Pile","began running trap on 7/8/18 at 13:00.  Trap 2 ft off of RR bank."
1466,"2018-07-10 00:00:00","N","N",299,5.69,1,114,13,"Y","Brush Pile",
1467,"2018-07-11 00:00:00","N","N",278,5,1,113,11,"Y","Brush Pile",
1468,"2018-07-12 00:00:00","Y","Y",275,6.04,1,111,12,"Y","Brush Pile","Adjusted trap @ 1200 on 7/11.  Diverters installed."
1469,"2018-07-13 00:00:00","Y","N",251,5.54,1,105,13,"Y","Brush Pile",
1470,"2018-07-14 00:00:00","Y","N",218,4.54,1,104,13,"Y","Brush Pile",
1471,"2018-07-15 00:00:00","Y","N",171,3.9,1,99,14.5,"Y","Above brush pile","Moved auto-release box 20 m upstream"
1472,"2018-07-16 00:00:00","Y","N",152,3.9,1,98,14,"Y","Above brush pile",
1473,"2018-07-17 00:00:00","Y","N",119,3.7,1,97,15.5,"Y","Above brush pile",
1474,"2018-07-18 00:00:00","Y","N",89.59999999999999,3.5,1,95,14,"Y","Above brush pile","Added diverterto RL"
1475,"2018-07-19 00:00:00","Y","N",72.5,3.1,1,91,13.5,"Y","Above brush pile",
1476,"2018-07-20 00:00:00","Y","Y",56.7,2.8,1,87,14,"Y","Above brush pile","Added diverters RR"
1477,"2018-07-21 00:00:00","Y","N",43,2,1,82,14,"Y","Above brush pile",
1478,"2018-07-22 00:00:00","Y","Y",38.9,1.95,1,81,14,"Y","Above brush pile","Added gravel to diverters, filled gaps"
1479,"2018-07-23 00:00:00","Y","N",34.7,2,1,81,13,"Y","Above brush pile",
1480,"2018-07-24 00:00:00","Y","N",34.7,2.2,1,84,13.5,"Y","Above brush pile",
1481,"2018-07-25 00:00:00","Y","N",26.3,2.8,1,85,14,"Y","Above brush pile",
1482,"2018-07-26 00:00:00","Y","N",25.5,2.5,1,84,14,"Y","Above brush pile",
1483,"2018-07-27 00:00:00","Y","N",25.5,2.45,1,84,14,"Y","Above brush pile",
1484,"2018-07-28 00:00:00","Y","N",26.3,2.4,1,84,15,"Y","Above brush pile","F&G working on Diversion . Intermitant ."
1485,"2018-07-29 00:00:00","Y","N",28.1,2.6,1,85,14.5,"Y","Above brush pile",
1486,"2018-07-30 00:00:00","Y","N",26.3,2.6,1,85,13.5,"Y","Above brush pile",
1487,"2018-07-31 00:00:00","Y","N",26.3,2.1,1,82,14,"Y","Above brush pile",
1488,"2018-08-01 00:00:00","Y","N",26.3,2.1,1,84,14.5,"Y","Above brush pile",
1489,"2018-08-02 00:00:00","Y","N",26.3,2.1,1,84,14.5,"Y","Above brush pile",
1490,"2018-08-03 00:00:00","Y","N",25.5,2.4,1,85,13,"Y","Above brush pile",
1491,"2018-08-04 00:00:00","Y","N",25.5,2.1,1,83,14.5,"Y","Above brush pile",
1492,"2018-08-05 00:00:00","Y","N",26.3,2,1,83,13,"Y","Above brush pile",
1493,"2018-08-06 00:00:00","Y","N",26.3,2.1,1,83,13,"Y","Above brush pile",
1494,"2018-08-07 00:00:00","Y","N",26.3,2.2,1,83,13,"Y","Above brush pile",
1495,"2018-08-08 00:00:00","Y","N",26.3,2,1,84,13,"Y","Above brush pile","Completed construction of new gabions . "
1496,"2018-08-09 00:00:00","Y","N",26.3,1.6,1,81,13.5,"Y","Above brush pile","cfs fluctuating rapidly up and down. Observed sill at 72-95"
1497,"2018-08-10 00:00:00","Y","N",25.5,1.6,1,80,14.5,"Y","Above brush pile","Added short diverter River Left"
1498,"2018-08-11 00:00:00","Y","N",24.7,1.57,1,78,14,"Y","Above brush pile","Added earthen diverters, made some trap repairs"
1499,"2018-08-12 00:00:00","Y","N",25.5,1.6,1,79,13.5,"Y","Above brush pile","Took wheel off trap, adjusted diverters on both sides of the river and channelize flow of water to increase trap RPM."
1500,"2018-08-13 00:00:00","Y","N",25.5,2.5,1,80,13.5,"Y","Above brush pile","Raised cone from 8:00 to 14:00 for trap repairs"
1501,"2018-08-14 00:00:00","Y","N",25.5,2.7,1,81,13,"Y","Above brush pile",
1502,"2018-08-15 00:00:00","Y","N",25.5,2.6,1,81,12.5,"Y","Above brush pile",
1503,"2018-08-16 00:00:00","Y","N",24.7,2.6,1,80,13,"Y","Above brush pile","Raised cone from 10:00 to 13:00 to setup new main line and anchor points"
1504,"2018-08-17 00:00:00","Y","N",27.2,2.7,1,80,13,"Y","Above brush pile",
1505,"2018-08-18 00:00:00","Y","N",24.7,2.8,1,81,13,"Y","Above brush pile",
1506,"2018-08-19 00:00:00","Y","N",27.2,3,1,83,13,"Y","Above brush pile",
1507,"2018-08-20 00:00:00","Y","N",26.3,2.85,1,83,13,"Y","Above brush pile",
1508,"2018-08-21 00:00:00","Y","N",28.1,2.85,1,83,13,"Y","Above brush pile",
1509,"2018-08-22 00:00:00","Y","N",24.7,2.8,1,81,12,"Y","Above brush pile",
1510,"2018-08-23 00:00:00","Y","N",25.5,2.67,1,81,12,"Y","Above brush pile","Lots of debris in box from thunderstorms."
1511,"2018-08-24 00:00:00","Y","N",25.5,2.83,1,82,11.5,"Y","Above brush pile","Straightened out/built up earthen diverters"
1512,"2018-08-25 00:00:00","Y","N",24.7,2.72,1,82,12,"Y","Above brush pile",
1513,"2018-08-26 00:00:00","Y","N",24.7,2.82,1,83,13,"Y","Above brush pile",
1514,"2018-08-27 00:00:00","Y","N",26.3,2.7,1,81,13,"Y","Above brush pile",
1515,"2018-08-28 00:00:00","Y","N",28.1,2.7,1,81,12,"Y","Above brush pile",
1516,"2018-08-29 00:00:00","Y","N",26.3,2.9,1,83,10,"Y","Above brush pile",
1517,"2018-08-30 00:00:00","Y","N",25.5,2.6,1,83,11,"Y","Above brush pile",
1518,"2018-08-31 00:00:00","Y","N",26.3,2.8,1,83,12,"Y","Above brush pile",
1519,"2018-09-01 00:00:00","Y","N",26.3,2.9,1,82,11.5,"Y","Above brush pile","Put wheel back on trap for cleaning drum, added oil to gear box"
1520,"2018-09-02 00:00:00","Y","N",25.5,2.75,1,82,11,"Y","Above brush pile",
1521,"2018-09-03 00:00:00","Y","N",26.3,2.82,1,82,11,"Y","Above brush pile",
1522,"2018-09-04 00:00:00","Y","N",25.5,2.82,1,82,11,"Y","Above brush pile","Work began to replace L3AO fish screens"
1523,"2018-09-05 00:00:00","Y","N",27.2,2.6,1,82,11,"Y","Above brush pile",
1524,"2018-09-06 00:00:00","Y","N",25.5,2.52,1,83,12,"Y","Above brush pile",
1525,"2018-09-07 00:00:00","Y","N",25.5,2.67,1,82,12,"Y","Above brush pile",
1526,"2018-09-08 00:00:00","Y","N",25.5,2.5,1,82,13,"Y","Above brush pile",
1527,"2018-09-09 00:00:00","Y","N",24.7,2.4,1,81,12.5,"Y","Above brush pile","Raised cone @ 8:00 AM to replace panels on cone. Began fishing at 12:30  AM Pacifac time . "
1528,"2018-09-10 00:00:00","Y","N",25.5,2.7,1,82,11,"Y","Above brush pile","Raised cone from 1200 to 1400 to finish work on panels"
1529,"2018-09-11 00:00:00","Y","N",25.5,2.8,1,82,10.5,"Y","Above brush pile",
1530,"2018-09-12 00:00:00","Y","N",26.3,2.9,1,82,10.5,"Y","Above brush pile",
1531,"2018-09-13 00:00:00","Y","N",29.8,2.8,1,82,11,"Y","Above brush pile",
1532,"2018-09-14 00:00:00","Y","N",37.8,3.4,1,85,8.5,"Y","Above brush pile","Took out one diverter RR anticipating rising river flows"
1533,"2018-09-15 00:00:00","Y","N",34.7,1.9,1,83,10,"Y","Above brush pile",
1534,"2018-09-16 00:00:00","Y","N",29.8,2.2,1,82,9,"Y","Above brush pile",
1535,"2018-09-17 00:00:00","Y","N",28.1,2.3,1,82,9,"Y","Above brush pile",
1536,"2018-09-18 00:00:00","Y","N",25.5,1.93,1,80,9,"Y","Above brush pile",
1537,"2018-09-19 00:00:00","Y","N",26.3,2.2,1,81,9,"Y","Above brush pile",
1538,"2018-09-20 00:00:00","Y","N",27.2,2.4,1,83,9,"Y","Above brush pile",
1539,"2018-09-21 00:00:00","Y","N",28.9,2.5,1,83,8,"Y","Above brush pile",
1540,"2018-09-22 00:00:00","Y","N",30.8,2.4,1,83,9,"Y","Above brush pile","SH box fail to release, released next day 9/23/2018 10:30:00 AM"
1541,"2018-09-23 00:00:00","Y","N",41.2,2.6,1,85,11,"Y","Above brush pile","Leaf Litter Greatly Increased"
1542,"2018-09-24 00:00:00","Y","Y",44.7,3.3,1,87,9,"Y","Above brush pile","adjusted trap 8 ft upriver at 1400"
1543,"2018-09-25 00:00:00","Y","N",56.7,4.1,1,91,7.5,"Y","Above brush pile",
1544,"2018-09-26 00:00:00","Y","N",59.6,4.1,1,92,7,"Y","Above brush pile",
1545,"2018-09-27 00:00:00","Y","N",64.2,4.3,1,92,9,"Y","Above brush pile",
1546,"2018-09-28 00:00:00","Y","N",74.09999999999999,4.1,1,92,10,"Y","Above brush pile",
1547,"2018-09-29 00:00:00","Y","N",62.6,4.6,1,94,9,"Y","Above brush pile",
1548,"2018-09-30 00:00:00","Y","N",67.40000000000001,3.3,1,97,9,"Y","Above brush pile","Trap box full of leaves but not overflowing.  Possible loss of fish."
1549,"2018-10-01 00:00:00","Y","N",93.09999999999999,4.8,1,99,9,"Y","Brush Pile","Moved auto release boxes to brush pile."
1550,"2018-10-02 00:00:00","Y","N",108,5.26,1,100,9,"Y","Brush Pile",
1551,"2018-10-03 00:00:00","Y","N",139,0,0,104,11,"Y","Brush Pile",
1552,"2018-10-04 00:00:00","Y","N",153,6.5,1,107,9,"Y","Brush Pile","Pulled Cone 1230MT-230MT, high winds and rain. Diverter closest to pontoon blew out."
1553,"2018-10-05 00:00:00","Y","Y",199,6.5,1,113,8,"Y","Brush Pile","Replaced diverter at 1330mt, all RL diverters blew out by 1500."
1554,"2018-10-06 00:00:00","Y","N",228,5.2,1,113,8,"Y","Brush Pile",
1555,"2018-10-07 00:00:00","Y","N",254,5.88,1,115,8,"Y","Brush Pile",
1556,"2018-10-08 00:00:00","Y","N",231,5.6,1,114,7,"Y","Brush Pile",
1557,"2018-10-09 00:00:00","Y","N",231,5.9,1,115,7,"Y","Brush Pile","Raised cone at 17:00 for 45 min to remove  woody debris ."
1558,"2018-10-10 00:00:00","Y","N",261,6.25,1,117,7,"Y","Brush Pile",
1559,"2018-10-11 00:00:00","Y","N",303,6.5,1,120,6,"Y","Brush Pile","RL Diverters in at 1:30MT, raised cone 130-3MT while installing diverters"
1560,"2018-10-12 00:00:00","Y","N",292,7,1,120,4,"Y","Brush Pile",
1561,"2018-10-13 00:00:00","Y","Y",325,6.1,0.5,122,7,"Y","Brush Pile","BK cleaned at 530 return at 800 barely spinning, guessing fish got flushed over the drum.Cone pulled 1030-130 Moved blue board from fronts of pontoons to the back."
1562,"2018-10-14 00:00:00","Y","N",317,6.8,1,122,3,"Y","Brush Pile",
1563,"2018-10-15 00:00:00","Y","N",307,6.8,1,122,3.5,"Y","Brush Pile",
1564,"2018-10-16 00:00:00","Y","N",314,6.6,1,122,4,"Y","Brush Pile","Began night time tagging"
1565,"2018-10-17 00:00:00","Y","N",332,6.7,1,123,4.5,"Y","Brush Pile",
1566,"2018-10-18 00:00:00","Y","N",343,7,1,125,5,"N","Brush Pile","L3AO turned off"
1567,"2018-10-19 00:00:00","Y","N",340,7,1,124,5,"N","Brush Pile",
1568,"2018-10-20 00:00:00","Y","N",328,7.1,1,124,5,"N","Brush Pile",
1569,"2018-10-21 00:00:00","Y","N",321,7.1,1,123,5,"N","Brush Pile",
1570,"2018-10-22 00:00:00","Y","N",332,6.7,1,123,5.5,"N","Brush Pile",
1571,"2018-10-23 00:00:00","Y","N",328,6.7,1,123,6,"N","Brush Pile",
1572,"2018-10-24 00:00:00","Y","N",328,6.8,1,123,8,"N","Brush Pile","Auto-release box opened early and new tagged fish were recapped in same dce moved to nxt day. Cone pulled 430-7mt high leaf litter."
1573,"2018-10-25 00:00:00","Y","N",296,6.5,1,122,8,"N","Brush Pile",
1574,"2018-10-26 00:00:00","Y","N",289,6.5,1,122,8,"N","Brush Pile",
1575,"2018-10-27 00:00:00","Y","N",296,5.5,1,123,9,"N","Brush Pile",
1576,"2018-10-28 00:00:00","Y","N",299,6.8,1,123,6,"N","Brush Pile",
1577,"2018-10-29 00:00:00","Y","N",303,6.2,1,123,6,"N","Brush Pile",
1578,"2018-10-30 00:00:00","Y","N",314,6.6,1,123,5.5,"N","Brush Pile",
1579,"2018-10-31 00:00:00","Y","N",303,6.7,1,123,4,"N","Brush Pile",
1580,"2018-11-01 00:00:00","Y","N",307,6.5,1,123,4.5,"N","Brush Pile",
1581,"2018-11-02 00:00:00","Y","N",307,6.8,1,122,5,"N","Brush Pile",
1582,"2018-11-03 00:00:00","Y","N",310,6.7,1,123,5,"N","Brush Pile",
1583,"2018-11-04 00:00:00","Y","N",310,7.1,1,124,5.5,"N","Brush Pile",
1584,"2018-11-05 00:00:00","Y","N",310,6.9,1,124,5,"N","Brush Pile",
1585,"2018-11-06 00:00:00","Y","N",310,6.8,1,123,4,"N","Brush Pile",
1586,"2018-11-07 00:00:00","Y","N",310,6.8,1,123,3.5,"N","Brush Pile",
1587,"2018-11-08 00:00:00","Y","N",303,7,1,123,3.5,"N","Brush Pile",
1588,"2018-11-09 00:00:00","Y","N",278,6.4,1,122,2,"N","Brush Pile","Frozen debris on roller drum ice on trap deck"
1589,"2018-11-10 00:00:00","Y","N",292,6.3,1,121,3,"N","Brush Pile",
1590,"2018-11-11 00:00:00","Y","N",292,6.3,1,122,1,"N","Brush Pile","Frozen debris on roller drum ice on trap deck"
1591,"2018-11-12 00:00:00","Y","N",261,6.4,1,120,0,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1592,"2018-11-13 00:00:00","Y","N",241,6.4,1,118,0,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons,removed ice at 15:00"
1593,"2018-11-14 00:00:00","Y","N",265,6,1,120,1,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1594,"2018-11-15 00:00:00","Y","N",278,6,1,119,1,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1595,"2018-11-16 00:00:00","Y","N",296,6,1,121,3,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1596,"2018-11-17 00:00:00","Y","N",299,6,1,123,2,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1597,"2018-11-18 00:00:00","Y","N",275,6,1,121,0,"N","Brush Pile","Frozen debris on roller drum ice on trap deck, ice building on pontoons"
1598,"2018-11-19 00:00:00","Y","Y",244,0,0,121,0,"N","Brush Pile","Trap sunk btwn 330-730. Frozen up. Unsunk and left on RL to thaw"
1599,"2018-11-20 00:00:00","Y","Y",254,,0,,,"N","Brush Pile","Dropped cone at 2pm MT"
1600,"2018-11-21 00:00:00","Y","N",258,5.2,1,116,0,"N","Brush Pile","Cone began slowing around 8am and froze up 830, pulled before sunk. Cone dropped at 2pm MT"
1601,"2018-11-22 00:00:00","Y","N",278,6.6,1,118,0,"N","Brush Pile",
1602,"2018-11-23 00:00:00","Y","N",289,6.1,1,122,2,"N","Brush Pile",
1603,"2018-11-24 00:00:00","Y","N",292,6.4,1,122,3,"N","Brush Pile",
1604,"2018-11-25 00:00:00","Y","N",282,6.6,1,121,0,"N","Brush Pile",
1605,"2018-11-26 00:00:00","Y","N",238,6.25,0.5,113,0,"N","Brush Pile","Cone pulled early before froze and sunk. Release box error- froze shut. Day before Fish to be released with fish from 11/26. Cone dropped at 530MT."
1606,"2018-11-27 00:00:00","Y","N",265,6.2,1,120,1,"N","Brush Pile",
1607,"2018-11-28 00:00:00","Y","N",285,6.5,1,121,2,"N","Brush Pile",
1608,"2018-11-29 00:00:00","Y","N",285,6.5,1,121,2,"N","Brush Pile","Warm Day. Cleaned with trash pump."
1609,"2018-11-30 00:00:00","Y","N",275,6.8,1,120,1,"N","Brush Pile",
1610,"2018-12-01 00:00:00","Y","N",282,6.5,1,120,1,"N","Brush Pile","Removed Ice from pontoons and A- Frame"
1611,"2018-12-02 00:00:00","Y","N",261,6.4,1,120,0,"N","Brush Pile","Pulled cone for season"
